index,zone,area,sub_area,pole,config_code,config_name,longitude,latitude
2588,Downtown,Little Italy,800	WEST FIR ST,WFI-803,9286,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169642,32.724056
2589,Downtown,Little Italy,800	WEST FIR ST,WFI-804,9286,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16994,32.723966
2590,Downtown,Little Italy,800	WEST FIR ST,WFI-805,9286,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169642,32.724056
2591,Downtown,Little Italy,800	WEST FIR ST,WFI-806,9286,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16994,32.723966
2592,Downtown,Little Italy,800	WEST FIR ST,WFI-807,9286,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169642,32.724056
2593,Downtown,Little Italy,800	WEST FIR ST,WFI-808,9286,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169942,32.723966
2594,Downtown,Little Italy,800	WEST FIR ST,WFI-809,9286,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16965,32.724057
2595,Downtown,Little Italy,800	WEST FIR ST,WFI-810,9286,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169945,32.723969
2596,Downtown,Little Italy,800	WEST FIR ST,WFI-812,9286,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169945,32.723972
2597,Downtown,Little Italy,800	WEST FIR ST,WFI-814,9286,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169937,32.723977
2598,Downtown,Little Italy,600	WEST GRAPE ST,WGP-600,9286,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168307,32.725702
2599,Downtown,Little Italy,600	WEST GRAPE ST,WGP-602,9286,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168369,32.725682
2600,Downtown,Little Italy,600	WEST GRAPE ST,WGP-604,9286,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168431,32.725663
2601,Downtown,Little Italy,600	WEST GRAPE ST,WGP-606,9286,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168477,32.725649
2602,Downtown,Little Italy,600	WEST GRAPE ST,WGP-608,9291,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.168539,32.72563
2603,Downtown,Little Italy,600	WEST GRAPE ST,WGP-610,9291,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.1686,32.72561
2604,Downtown,Little Italy,600	WEST GRAPE ST,WGP-611,9286,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168584,32.725451
2605,Downtown,Little Italy,600	WEST GRAPE ST,WGP-612,9291,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.168724,32.725572
2606,Downtown,Little Italy,600	WEST GRAPE ST,WGP-613,9286,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168707,32.725413
2607,Downtown,Little Italy,600	WEST GRAPE ST,WGP-614,9291,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.168832,32.725538
2608,Downtown,Little Italy,600	WEST GRAPE ST,WGP-615,9286,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168831,32.725375
2609,Downtown,Little Italy,600	WEST GRAPE ST,WGP-617,9286,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168893,32.725355
2610,Downtown,Little Italy,800	WEST GRAPE ST,WGP-803,9269,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.170026,32.724979
2611,Downtown,Little Italy,800	WEST GRAPE ST,WGP-804,9269,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.170127,32.725138
2612,Downtown,Little Italy,800	WEST GRAPE ST,WGP-805,9269,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.170361,32.725035
2613,Downtown,Little Italy,800	WEST GRAPE ST,WGP-807,9269,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.170109,32.725031
2614,Downtown,Little Italy,800	WEST GRAPE ST,WGP-809,9269,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.170296,32.724786
2615,Downtown,Little Italy,800	WEST GRAPE ST,WGP-811,9269,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.17031,32.724761
2616,Downtown,Little Italy,800	WEST GRAPE ST,WGP-813,9269,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.170361,32.725035
2617,Downtown,Little Italy,800	WEST GRAPE ST,WGP-814,9269,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.170315,32.725082
2618,Downtown,Little Italy,800	WEST GRAPE ST,WGP-815,9269,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.170457,32.724846
2619,Downtown,Little Italy,800	WEST GRAPE ST,WGP-816,9269,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.170518,32.72502
2620,Downtown,Little Italy,900	WEST GRAPE ST,WGP-901,9269,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.170813,32.724767
2621,Downtown,Little Italy,900	WEST GRAPE ST,WGP-903,9269,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.17091,32.724736
2622,Downtown,Little Italy,900	WEST GRAPE ST,WGP-904,9269,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.171087,32.724845
2623,Downtown,Little Italy,900	WEST GRAPE ST,WGP-905,9269,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.171123,32.724671
2624,Downtown,Little Italy,900	WEST GRAPE ST,WGP-906,9269,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.171283,32.724785
2625,Downtown,Little Italy,900	WEST GRAPE ST,WGP-907,9269,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.171318,32.72461
2626,Downtown,Little Italy,900	WEST GRAPE ST,WGP-916,9269,9 Hour Max $0.75 HR 8am-6pm Mon-Sat,-117.171495,32.724719
2627,Downtown,Little Italy,700	WEST HAWTHORN ST,WHA-709,9284,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168801,32.72651
2628,Downtown,Little Italy,700	WEST HAWTHORN ST,WHA-711,9284,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.168999,32.726445
2629,Downtown,Little Italy,700	WEST HAWTHORN ST,WHA-713,9284,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.169182,32.726385
2630,Downtown,Little Italy,900	WEST IVY ST,WIV-900,9278,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.170929,32.727095
2631,Downtown,Little Italy,900	WEST IVY ST,WIV-902,9278,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.170999,32.727089
2632,Downtown,Marina,Hospitality Zone,1-305,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.163786,32.709398
2633,Downtown,Marina,Hospitality Zone,1-307,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.163659,32.709169
2634,Downtown,Marina,Hospitality Zone,1-309,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.163659,32.70922
2635,Downtown,Marina,400 Second Ave,2-400E1,13165,MSPM 9 Hour Max $0.75 HR 10am-8pm Mon-Sat,-117.162701,32.709803
2636,Downtown,Marina,Hospitality Zone,3-303,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161825,32.708527
2637,Downtown,Marina,Hospitality Zone,3-305,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161826,32.708683
2638,Downtown,Marina,Hospitality Zone,3-307,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161828,32.708858
2639,Downtown,Marina,Hospitality Zone,3-313,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.16183,32.709014
2640,Downtown,Marina,Hospitality Zone,3-323,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161831,32.70917
2641,Downtown,Marina,Hospitality Zone,3-400W,13188,MSPM 4 Hour Max $1.00 HR 10am-8pm Mon-Sat,-117.162112,32.710495
2642,Downtown,Marina,Hospitality Zone,3-407,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161841,32.70968
2643,Downtown,Marina,Hospitality Zone,3-411,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161844,32.709853
2644,Downtown,Marina,Hospitality Zone,3-413,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161846,32.70991
2645,Downtown,Marina,Hospitality Zone,3-415,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161847,32.709948
2646,Downtown,Marina,Hospitality Zone,3-419,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161848,32.710006
2647,Downtown,Marina,Hospitality Zone,3-427,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161851,32.71012
2648,Downtown,Marina,Hospitality Zone,3-438,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.162034,32.710175
2649,Downtown,Marina,Hospitality Zone,3-440,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.162035,32.710232
2650,Downtown,Marina,Hospitality Zone,3-442,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.162036,32.71027
2651,Downtown,Marina,Hospitality Zone,3-444,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.162037,32.710328
2652,Downtown,Marina,500 Third Ave,3-500E,13188,MSPM 4 Hour Max $1.00 HR 10am-8pm Mon-Sat,-117.161918,32.710886
2653,Downtown,Marina,Hospitality Zone,3-512,9001,30 Min Max $1.25 HR 10am-8pm Mon-Sat,-117.162043,32.710765
2654,Downtown,Marina,Hospitality Zone,3-513,8997,15 Min Max $1.25 HR 10am-8pm Mon-Sat,-117.161975,32.711009
2655,Downtown,Marina,Hospitality Zone,3-514,9001,30 Min Max $1.25 HR 10am-8pm Mon-Sat,-117.162043,32.710804
2656,Downtown,Marina,Hospitality Zone,3-600,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.162052,32.711595
2657,Downtown,Marina,Hospitality Zone,3-601,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161871,32.711657
2658,Downtown,Marina,Hospitality Zone,3-602,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.162055,32.711733
2659,Downtown,Marina,Hospitality Zone,3-603,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161874,32.711795
2660,Downtown,Marina,Hospitality Zone,3-605,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161874,32.711854
2661,Downtown,Marina,Hospitality Zone,3-608,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.162058,32.711931
2662,Downtown,Marina,Hospitality Zone,3-610,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.162059,32.71199
2663,Downtown,Marina,Hospitality Zone,3-611,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161878,32.712051
2664,Downtown,Marina,Hospitality Zone,3-616,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.162061,32.712128
2665,Downtown,Marina,Hospitality Zone,3-617,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.16188,32.712189
2666,Downtown,Marina,Hospitality Zone,3-619,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161881,32.712249
2667,Downtown,Marina,Hospitality Zone,3-621,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161882,32.712328
2668,Downtown,Marina,Hospitality Zone,3-622,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.162065,32.712385
2669,Downtown,Marina,Hospitality Zone,3-623,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161884,32.712446
2670,Downtown,Marina,300 Fourth Ave,4-300W,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161122,32.70927
2671,Downtown,Marina,300 Fourth Ave,4-307,13442,Copy of 6569 with PBP,-117.161056,32.708768
2672,Downtown,Marina,300 Fourth Ave,4-313,13442,Copy of 6569 with PBP,-117.160933,32.708962
2673,Downtown,Marina,300 Fourth Ave,4-315,13442,Copy of 6569 with PBP,-117.160935,32.70904
2674,Downtown,Marina,300 Fourth Ave,4-318,13442,Copy of 6569 with PBP,-117.161119,32.709115
2675,Downtown,Marina,300 Fourth Ave,4-320,13442,Copy of 6569 with PBP,-117.161121,32.709192
2676,Downtown,Marina,300 Fourth Ave,4-322,13442,Copy of 6569 with PBP,-117.161122,32.70927
2677,Downtown,Marina,400 Fourth Ave,4-403,13442,Copy of 6569 with PBP,-117.160945,32.709568
2678,Downtown,Marina,400 Fourth Ave,4-405,13442,Copy of 6569 with PBP,-117.160947,32.709701
2679,Downtown,Marina,400 Fourth Ave,4-407,13442,Copy of 6569 with PBP,-117.160949,32.709834
2680,Downtown,Marina,400 Fourth Ave,4-415,8996,15 Min Max $1.25 HR 10am-8pm Mon-Fri,-117.160951,32.709968
2681,Downtown,Marina,400 Fourth Ave,4-417,13442,Copy of 6569 with PBP,-117.160953,32.710101
2682,Downtown,Marina,400 Fourth Ave,4-419,13442,Copy of 6569 with PBP,-117.160954,32.710234
2683,Downtown,Marina,500 Fourth Ave,4-501,13442,Copy of 6569 with PBP,-117.160957,32.710511
2684,Downtown,Marina,500 Fourth Ave,4-503,13442,Copy of 6569 with PBP,-117.160957,32.710551
2685,Downtown,Marina,500 Fourth Ave,4-505,13442,Copy of 6569 with PBP,-117.160957,32.71059
2686,Downtown,Marina,500 Fourth Ave,4-507,13442,Copy of 6569 with PBP,-117.160957,32.710629
2687,Downtown,Marina,500 Fourth Ave,4-508,13442,Copy of 6569 with PBP,-117.161139,32.710669
2688,Downtown,Marina,500 Fourth Ave,4-509,13442,Copy of 6569 with PBP,-117.160957,32.710708
2689,Downtown,Marina,500 Fourth Ave,4-510,13442,Copy of 6569 with PBP,-117.161139,32.710767
2690,Downtown,Marina,500 Fourth Ave,4-511,13442,Copy of 6569 with PBP,-117.160957,32.710787
2691,Downtown,Marina,500 Fourth Ave,4-513,13442,Copy of 6569 with PBP,-117.160957,32.710826
2692,Downtown,Marina,500 Fourth Ave,4-514,13442,Copy of 6569 with PBP,-117.161139,32.710885
2693,Downtown,Marina,500 Fourth Ave,4-515,13442,Copy of 6569 with PBP,-117.160957,32.710905
2694,Downtown,Marina,500 Fourth Ave,4-516,13442,Copy of 6569 with PBP,-117.16114,32.710964
2695,Downtown,Marina,500 Fourth Ave,4-517,13442,Copy of 6569 with PBP,-117.160958,32.711003
2696,Downtown,Marina,500 Fourth Ave,4-519,13442,Copy of 6569 with PBP,-117.160958,32.711043
2697,Downtown,Marina,500 Fourth Ave,4-521,13442,Copy of 6569 with PBP,-117.160958,32.711082
2698,Downtown,Marina,500 Fourth Ave,4-523,13442,Copy of 6569 with PBP,-117.160958,32.711121
2699,Downtown,Marina,500 Fourth Ave,4-525,13442,Copy of 6569 with PBP,-117.160958,32.711161
2700,Downtown,Marina,500 Fourth Ave,4-527,13442,Copy of 6569 with PBP,-117.160958,32.7112
2701,Downtown,Marina,500 Fourth Ave,4-529,13442,Copy of 6569 with PBP,-117.160958,32.71124
2702,Downtown,Marina,500 Fourth Ave,4-537,13442,Copy of 6569 with PBP,-117.160958,32.711279
2703,Downtown,Marina,500 Fourth Ave,4-539,13442,Copy of 6569 with PBP,-117.160958,32.711318
2704,Downtown,Marina,500 Fourth Ave,4-541,13443,Copy of 9001 with PBP,-117.160958,32.711358
2705,Downtown,Marina,500 Fourth Ave,4-543,13443,Copy of 9001 with PBP,-117.160958,32.711397
2706,Downtown,Marina,600 Fourth Ave,4-603,13442,Copy of 6569 with PBP,-117.160963,32.711663
2707,Downtown,Marina,600 Fourth Ave,4-605,13442,Copy of 6569 with PBP,-117.160966,32.711781
2708,Downtown,Marina,600 Fourth Ave,4-607,13442,Copy of 6569 with PBP,-117.16097,32.711899
2709,Downtown,Marina,600 Fourth Ave,4-609,13442,Copy of 6569 with PBP,-117.160974,32.712036
2710,Downtown,Marina,600 Fourth Ave,4-611,13442,Copy of 6569 with PBP,-117.160977,32.712154
2711,Downtown,Marina,600 Fourth Ave,4-623,13442,Copy of 6569 with PBP,-117.160981,32.712272
2712,Downtown,Marina,600 Fourth Ave,4-625,13442,Copy of 6569 with PBP,-117.160984,32.71239
2713,Downtown,Marina,600 COLUMBIA ST,CL-602,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167492,32.711591
2714,Downtown,Marina,600 COLUMBIA ST,CL-603,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167309,32.711648
2715,Downtown,Marina,600 COLUMBIA ST,CL-604,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167491,32.711727
2716,Downtown,Marina,600 COLUMBIA ST,CL-616,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16749,32.711786
2717,Downtown,Marina,600 COLUMBIA ST,CL-617,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167308,32.711843
2718,Downtown,Marina,600 COLUMBIA ST,CL-618,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167489,32.711922
2719,Downtown,Marina,600 COLUMBIA ST,CL-619,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167307,32.711979
2720,Downtown,Marina,600 COLUMBIA ST,CL-620,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167488,32.712058
2721,Downtown,Marina,600 COLUMBIA ST,CL-621,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167306,32.712116
2722,Downtown,Marina,600 COLUMBIA ST,CL-622,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167487,32.712175
2723,Downtown,Marina,600 COLUMBIA ST,CL-623,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167305,32.712233
2724,Downtown,Marina,600 COLUMBIA ST,CL-625,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167304,32.712311
2725,Downtown,Marina,600 COLUMBIA ST,CL-627,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.167304,32.712369
2726,Downtown,Marina,Hospitality Zone,H-103,8997,15 Min Max $1.25 HR 10am-8pm Mon-Sat,-117.1636,32.711396
2727,Downtown,Marina,Hospitality Zone,H-105,8997,15 Min Max $1.25 HR 10am-8pm Mon-Sat,-117.163466,32.711397
2728,Downtown,Marina,Hospitality Zone,H-107,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.163316,32.711398
2729,Downtown,Marina,Hospitality Zone,H-109,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.163182,32.711398
2730,Downtown,Marina,Hospitality Zone,H-111,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.163048,32.711399
2731,Downtown,Marina,Hospitality Zone,H-201,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.162773,32.7114
2732,Downtown,Marina,Hospitality Zone,H-202,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.162691,32.711555
2733,Downtown,Marina,Hospitality Zone,H-203,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.162639,32.711401
2734,Downtown,Marina,Hospitality Zone,H-204,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.162574,32.711556
2735,Downtown,Marina,Hospitality Zone,H-205,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.162506,32.711402
2736,Downtown,Marina,Hospitality Zone,H-206,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.16244,32.711557
2737,Downtown,Marina,Hospitality Zone,H-208,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.162374,32.711557
2738,Downtown,Marina,Hospitality Zone,H-211,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.162322,32.711404
2739,Downtown,Marina,Hospitality Zone,H-212,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.16224,32.711558
2740,Downtown,Marina,Hospitality Zone,H-213,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.162188,32.711405
2741,Downtown,Marina,Hospitality Zone,H-214,8997,15 Min Max $1.25 HR 10am-8pm Mon-Sat,-117.162123,32.711559
2742,Downtown,Marina,Hospitality Zone,H-215,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.162054,32.711406
2743,Downtown,Marina,Hospitality Zone,H-305,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161813,32.711407
2744,Downtown,Marina,Hospitality Zone,H-306,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161697,32.711562
2745,Downtown,Marina,Hospitality Zone,H-307,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161612,32.711409
2746,Downtown,Marina,Hospitality Zone,H-309,6569,2 Hour Max $1.25 HR 10am-8pm Mon-Sat,-117.161395,32.711411
2747,Downtown,Marina,Hospitality Zone,H-317,9001,30 Min Max $1.25 HR 10am-8pm Mon-Sat,-117.161295,32.711411
2748,Downtown,Marina,Hospitality Zone,H-319,9001,30 Min Max $1.25 HR 10am-8pm Mon-Sat,-117.161194,32.711412
2749,Downtown,Marina,Hospitality Zone,H-400,13442,Copy of 6569 with PBP,-117.16092,32.711568
2750,Downtown,Marina,Hospitality Zone,H-402,13442,Copy of 6569 with PBP,-117.160835,32.711568
2751,Downtown,Marina,Hospitality Zone,H-404,13442,Copy of 6569 with PBP,-117.160751,32.711568
2752,Downtown,Marina,Hospitality Zone,H-406,13444,Copy of 8997 with PBP,-117.160667,32.711569
2753,Downtown,Marina,Hospitality Zone,H-407,13442,Copy of 6569 with PBP,-117.160582,32.711415
2754,Downtown,Marina,Hospitality Zone,H-409,13442,Copy of 6569 with PBP,-117.160498,32.711415
2755,Downtown,Marina,Hospitality Zone,H-411,13442,Copy of 6569 with PBP,-117.160414,32.711416
2756,Downtown,Marina,Hospitality Zone,H-413,13444,Copy of 8997 with PBP,-117.160329,32.711416
2757,Downtown,Marina,Hospitality Zone,H-414,13444,Copy of 8997 with PBP,-117.160246,32.71157
2758,Downtown,Marina,1400 HARBOR DR,HRB-1411,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.173045,32.720114
2759,Downtown,Marina,1400 HARBOR DR,HRB-1413,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172821,32.72034
2760,Downtown,Marina,1400 HARBOR DR,HRB-1415,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172816,32.720325
2761,Downtown,Marina,1400 HARBOR DR,HRB-1417,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172015,32.720812
2762,Downtown,Marina,1400 HARBOR DR,HRB-1419,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172015,32.720894
2763,Downtown,Marina,1400 HARBOR DR,HRB-1421,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.171923,32.720916
2764,Downtown,Marina,1400 HARBOR DR,HRB-1423,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.171923,32.720916
2765,Downtown,Marina,1400 HARBOR DR,HRB-1425,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172932,32.720357
2766,Downtown,Marina,1400 HARBOR DR,HRB-1427,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.17284,32.720343
2767,Downtown,Marina,1400 HARBOR DR,HRB-1429,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172844,32.720352
2768,Downtown,Marina,1400 HARBOR DR,HRB-1431,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172844,32.720352
2769,Downtown,Marina,1400 HARBOR DR,HRB-1433,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172896,32.720596
2770,Downtown,Marina,1400 HARBOR DR,HRB-1435,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172897,32.720598
2771,Downtown,Marina,1400 HARBOR DR,HRB-1437,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.1729,32.720651
2772,Downtown,Marina,1400 HARBOR DR,HRB-1445,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172909,32.7208
2773,Downtown,Marina,1600 HARBOR DR,HRB-1601,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172906,32.721169
2774,Downtown,Marina,1600 HARBOR DR,HRB-1603,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172923,32.721186
2775,Downtown,Marina,1600 HARBOR DR,HRB-1605,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172913,32.721238
2776,Downtown,Marina,1600 HARBOR DR,HRB-1607,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172905,32.721274
2777,Downtown,Marina,1600 HARBOR DR,HRB-1609,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.17291,32.721312
2778,Downtown,Marina,1600 HARBOR DR,HRB-1611,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172919,32.72135
2779,Downtown,Marina,1600 HARBOR DR,HRB-1621,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172898,32.721525
2780,Downtown,Marina,1600 HARBOR DR,HRB-1623,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.1729,32.721524
2781,Downtown,Marina,1600 HARBOR DR,HRB-1625,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172932,32.721557
2782,Downtown,Marina,1600 HARBOR DR,HRB-1627,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172923,32.72161
2783,Downtown,Marina,1600 HARBOR DR,HRB-1629,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172928,32.721643
2784,Downtown,Marina,1600 HARBOR DR,HRB-1631,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172913,32.72167
2785,Downtown,Marina,1600 HARBOR DR,HRB-1633,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172926,32.721703
2786,Downtown,Marina,1700 HARBOR DR,HRB-1667,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172943,32.722272
2787,Downtown,Marina,1600 HARBOR DR,HRB-1675,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172924,32.722554
2788,Downtown,Marina,1600 HARBOR DR,HRB-1677,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172929,32.722561
2789,Downtown,Marina,1600 HARBOR DR,HRB-1679,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172917,32.722615
2790,Downtown,Marina,1600 HARBOR DR,HRB-1681,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172907,32.722609
2791,Downtown,Marina,1600 HARBOR DR,HRB-1683,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172913,32.722684
2792,Downtown,Marina,1600 HARBOR DR,HRB-1685,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172918,32.722701
2793,Downtown,Marina,1600 HARBOR DR,HRB-1687,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172901,32.722756
2794,Downtown,Marina,1600 HARBOR DR,HRB-1689,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172901,32.722757
2795,Downtown,Marina,1600 HARBOR DR,HRB-1691,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.172907,32.722828
